id	label	Sub-task A_preds	OAG_probs	NAG_probs	CAG_probs
0	NAG	NAG	0.00049053767	0.99883765	0.00067175087
1	NAG	NAG	0.00089767476	0.99828154	0.00082100416
2	NAG	NAG	0.0007823676	0.99638546	0.0028323252
3	NAG	NAG	0.00063426525	0.99513525	0.004230591
4	NAG	NAG	0.0013507089	0.99299276	0.0056565474
5	NAG	NAG	0.0010169606	0.9916437	0.007339357
6	NAG	NAG	0.00026819253	0.9986481	0.00108377
7	CAG	CAG	0.300488	0.0076573933	0.6918548
8	NAG	NAG	0.0023552298	0.9902342	0.0074105826
9	NAG	NAG	0.0014790095	0.99747735	0.0010437046
10	NAG	NAG	0.00080674165	0.99791366	0.0012794909
11	NAG	NAG	0.000775008	0.9985267	0.0006982756
12	NAG	NAG	0.00025712425	0.9989634	0.0007795899
13	NAG	NAG	0.0014331375	0.99714404	0.0014230625
14	CAG	CAG	0.020687643	0.008886909	0.9704254
15	NAG	NAG	0.000411615	0.9986586	0.0009295999
16	NAG	NAG	0.0006255238	0.9885785	0.010795957
17	NAG	NAG	0.0013209457	0.9965869	0.0020923829
18	NAG	NAG	0.00022912677	0.9985581	0.0012128951
19	CAG	CAG	0.04809845	0.009290584	0.94261104
20	NAG	NAG	0.000602331	0.9983244	0.001073051
21	NAG	NAG	0.0004631667	0.99268883	0.0068480694
22	NAG	NAG	0.00037798277	0.998511	0.0011110432
23	NAG	NAG	0.0002735779	0.99617594	0.0035502457
24	NAG	NAG	0.001304265	0.98928535	0.009410392
25	NAG	NAG	0.0007044069	0.9974165	0.0018792273
26	NAG	NAG	0.0005612378	0.99851906	0.0009196516
27	NAG	NAG	0.00038639156	0.9988596	0.0007539715
28	OAG	OAG	0.80559576	0.005934185	0.18847002
29	NAG	NAG	0.0007932154	0.9974422	0.0017644163
30	NAG	NAG	0.0004810535	0.99791884	0.0016002783
31	NAG	NAG	0.00036685728	0.99884623	0.0007867416
32	NAG	NAG	0.0014771706	0.97738945	0.021133237
33	NAG	NAG	0.0003214378	0.9983977	0.0012809633
34	NAG	NAG	0.00052606687	0.998821	0.00065293716
35	NAG	NAG	0.00077634247	0.99846816	0.0007554362
36	NAG	NAG	0.00023393953	0.99926454	0.000501747
37	NAG	NAG	0.0027224831	0.9922832	0.0049943263
38	NAG	NAG	0.00041329302	0.99866384	0.0009228316
39	NAG	NAG	0.0033528688	0.959864	0.03678324
40	NAG	NAG	0.00028346965	0.99890625	0.0008100567
41	NAG	NAG	0.0017411915	0.9916539	0.0066050403
42	CAG	CAG	0.025200281	0.018290015	0.9565097
43	NAG	NAG	0.0051140627	0.97996175	0.014924145
44	CAG	CAG	0.091413714	0.009023698	0.8995626
45	NAG	NAG	0.0006822578	0.99445313	0.0048648547
46	NAG	NAG	0.00035787252	0.9987486	0.0008936742
47	CAG	CAG	0.07266515	0.016930185	0.9104046
48	NAG	NAG	0.0014626898	0.9768716	0.021665733
49	NAG	NAG	0.00035703648	0.9981559	0.0014869471
50	NAG	NAG	0.00039368324	0.99848336	0.0011232021
51	NAG	NAG	0.0003178381	0.99896485	0.0007174539
52	NAG	NAG	0.00033208283	0.99865574	0.00101212
53	NAG	NAG	0.0005682251	0.9981587	0.0012729022
54	OAG	CAG	0.039047107	0.009029423	0.9519235
55	NAG	NAG	0.0004442143	0.9988434	0.00071235956
56	NAG	NAG	0.00032092995	0.99899626	0.00068294234
57	NAG	NAG	0.000811803	0.9971364	0.0020518324
58	NAG	NAG	0.00045911243	0.99629945	0.0032411385
59	NAG	NAG	0.000780949	0.9968773	0.002341604
60	CAG	CAG	0.05393137	0.015397684	0.93067086
61	NAG	NAG	0.0024230436	0.98803675	0.009540201
62	OAG	OAG	0.9645506	0.0025617972	0.032887656
63	NAG	NAG	0.002643349	0.99559635	0.001760171
64	OAG	OAG	0.976734	0.0024051552	0.020860823
65	NAG	NAG	0.055044234	0.87629193	0.068663836
66	CAG	CAG	0.05761656	0.015332981	0.9270505
67	NAG	NAG	0.0013117444	0.995005	0.003683372
68	NAG	NAG	0.00029119325	0.99901724	0.0006916608
69	NAG	NAG	0.0011737221	0.9975202	0.0013061384
70	NAG	NAG	0.0006116005	0.99834913	0.0010395077
71	OAG	OAG	0.97940236	0.0071850154	0.013412626
72	CAG	CAG	0.046498753	0.012580018	0.9409212
73	NAG	NAG	0.0011778789	0.9963954	0.002426406
